29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22823," (R04.9) Haemorrhage from respiratory passages, unspecified ",4363, R04.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22824, (R05) Cough ,4364, R05 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22825, (R06) Abnormalities of breathing ,4365, R06 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22826, (R06.0) Dyspnoea ,4366, R06.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22827, (R06.1) Stridor ,5490, R06.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22828, (R06.2) Wheezing ,5036, R06.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22829, (R06.3) Periodic breathing ,5037, R06.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22830, (R06.4) Hyperventilation ,5038, R06.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22831, (R06.5) Mouth breathing ,5843, R06.5 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22832, (R06.6) Hiccough ,5039, R06.6 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22833, (R06.7) Sneezing ,8271, R06.7 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22834, (R06.8) Other and unspecified abnormalities of breathing ,5040, R06.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22835, (R07) Pain in throat and chest ,8272, R07 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22836, (R07.0) Pain in throat ,5041, R07.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22837, (R07.1) Chest pain on breathing ,8273, R07.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22838, (R07.2) Precordial pain ,5042, R07.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22839, (R07.3) Other chest pain ,8274, R07.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22840," (R07.4) Chest pain, unspecified ",8719, R07.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22841, (R09) Other symptoms and signs involving the circulatory and respiratory systems ,8275, R09 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22842, (R09.0) Asphyxia ,5044, R09.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22843, (R09.1) Pleurisy ,8276, R09.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22844, (R09.2) Respiratory arrest ,5045, R09.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22845, (R09.3) Abnormal sputum ,8277, R09.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22846, (R09.8) Other specified symptoms and signs involving the circulatory and respiratory systems ,5046, R09.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22847, (R10) Abdominal and pelvic pain ,8278, R10 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22848, (R10.0) Acute abdomen ,4973, R10.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22849, (R10.1) Pain localized to upper abdomen ,8279, R10.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22850, (R10.2) Pelvic and perineal pain ,5047, R10.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22851, (R10.3) Pain localized to other parts of lower abdomen ,8280, R10.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22852, (R10.4) Other and unspecified abdominal pain ,4104, R10.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22853, (R11) Nausea and vomiting ,8281, R11 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22854, (R12) Heartburn ,5049, R12 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22855, (R13) Dysphagia ,8282, R13 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22856, (R14) Flatulence and related conditions ,3170, R14 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22857, (R15) Faecal incontinence ,8283, R15 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22858," (R16) Hepatomegaly and splenomegaly, NEC ",5051, R16 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22859," (R16.0) Hepatomegaly, NEC ",8343, R16.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22860," (R16.1) Splenomegaly, NEC ",5052, R16.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22861," (R16.2) Hepatomegaly with splenomegaly, NEC ",8344, R16.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22862, (R17) Unspecified jaundice ,9396, R17 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22863, (R18) Ascites ,8345, R18 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22864, (R19) Other symptoms and signs involving the digestive system and abdomen ,5054, R19 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22865," (R19.0) Intra-abdominal and pelvic swelling, mass and lump ",4464, R19.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22866, (R19.1) Abnormal bowel sounds ,5055, R19.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22867, (R19.2) Visible peristalsis ,8346, R19.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22868, (R19.3) Abdominal rigidity ,5056, R19.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22869, (R19.4) Change in bowel habit ,8347, R19.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22870, (R19.5) Other faecal abnormalities ,5057, R19.5 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22871, (R19.6) Halitosis ,8348, R19.6 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22872, (R19.8) Other specified symptoms and signs involving the digestive system and abdomen ,2739, R19.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22873, (R20) Disturbances of skin sensation ,8349, R20 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22874, (R20.0) Anaesthesia of skin ,5059, R20.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22875, (R20.1) Hypoaesthesia of skin ,8350, R20.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22876, (R20.2) Paraesthesia of skin ,5060, R20.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22877, (R20.3) Hyperaesthesia ,8351, R20.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22878, (R20.8) Other and unspecified disturbances of skin sensation ,5061, R20.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22879, (R21) Rash and other nonspecific skin eruption ,8352, R21 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22880," (R22) Localized swelling, mass and lump of skin and subcutaneous tissue ",5062, R22 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22881," (R22.0) Localized swelling, mass and lump, head ",8353, R22.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22882," (R22.1) Localized swelling, mass and lump, neck ",5063, R22.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22883," (R22.2) Localized swelling, mass and lump, trunk ",8354, R22.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22884," (R22.3) Localized swelling, mass and lump, upper limb ",5064, R22.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22885," (R22.4) Localized swelling, mass and lump, lower limb ",8355, R22.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22886," (R22.7) Localized swelling, mass and lump, multiple sites ",5065, R22.7 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22887," (R22.9) Localized swelling, mass and lump, unspecified ",8356, R22.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22888, (R23.) Other skin changes ,10609, R23. 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22889, (R23.0) Cyanosis ,8357, R23.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22890, (R23.1) Pallor ,5067, R23.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22891, (R23.2) Flushing ,8358, R23.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22892, (R23.3) Spontaneous ecchymoses ,5068, R23.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22893, (R23.4) Changes in skin texture ,8359, R23.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22894, (R23.8) Other and unspecified skin changes ,5069, R23.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22895, (R25) Abnormal involuntary movements ,8360, R25 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22896, (R25.0) Abnormal head movements ,5070, R25.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22897," (R25.1) Tremor, unspecified ",8361, R25.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22898, (R25.2) Cramp and spasm ,8342, R25.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22899, (R25.3) Fasciculation ,8362, R25.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22900, (R25.8) Other and unspecified abnormal involuntary movements ,5072, R25.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22901, (R26) Abnormalities of gait and mobility ,8363, R26 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22902, (R26.0) Ataxic gait ,5073, R26.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22903, (R26.1) Paralytic gait ,8364, R26.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22904," (R26.2) Difficulty in walking, NEC ",5074, R26.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22905, (R26.3) Immobility ,10610, R26.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22906, (R26.8) Other and unspecified abnormalities of gait and mobility ,8365, R26.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22907, (R27) Other lack of coordination ,5075, R27 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22908," (R27.0) Ataxia, unspecified ",8366, R27.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22909, (R27.8) Other and unspecified lack of coordination ,5076, R27.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22910, (R29) Other symptoms and signs involving the nervous and musculoskeletal systems ,8367, R29 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22911, (R29.0) Tetany ,5077, R29.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22912, (R29.1) Meningismus ,8368, R29.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22913, (R29.2) Abnormal reflex ,5078, R29.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22914, (R29.3) Abnormal posture ,8369, R29.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22915, (R29.4) Clicking hip ,5079, R29.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22916," (R29.6) Tendency to fall, NEC ",10611, R29.6 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22917, (R29.8) Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems ,8370, R29.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22918, (R30.) Pain associated with micturition ,10612, R30. 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22919, (R30.0) Dysuria ,8371, R30.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22920, (R30.1) Vesical tenesmus ,5081, R30.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22921," (R30.9) Painful micturition, unspecified ",8372, R30.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22922, (R31) Unspecified haematuria ,6161, R31 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22923, (R32) Unspecified urinary incontinence ,6024, R32 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22924, (R33) Retention of urine ,5083, R33 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22925, (R34) Anuria and oliguria ,8374, R34 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22926, (R35) Polyuria ,5084, R35 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22927, (R36) Urethral discharge ,8375, R36 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22928, (R39) Other symptoms and signs involving the urinary system ,5085, R39 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22929, (R39.0) Extravasation of urine ,8376, R39.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22930, (R39.1) Other difficulties with micturition ,5086, R39.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22931, (R39.2) Extrarenal uraemia ,8377, R39.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22932, (R39.8) Other and unspecified symptoms and signs involving the urinary system ,5087, R39.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22933," (R40) Somnolence, stupor and coma ",8378, R40 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22934, (R40.0) Somnolence ,5088, R40.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22935, (R40.1) Stupor ,8379, R40.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22936," (R40.2) Coma, unspecified ",5089, R40.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22937, (R41) Other symptoms and signs involving cognitive functions and awareness ,8380, R41 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22938," (R41.0) Disorientation, unspecified ",5090, R41.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22939, (R41.1) Anterograde amnesia ,8381, R41.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22940, (R41.2) Retrograde amnesia ,5091, R41.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22941, (R41.3) Other amnesia ,8382, R41.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22942, (R41.8) Other and unspecified symptoms and signs involving cognitive functions and awareness ,5092, R41.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22943, (R42) Dizziness and giddiness ,8383, R42 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22944, (R43.) Disturbances of smell and taste ,10613, R43. 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22945, (R43.0) Anosmia ,8384, R43.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22946, (R43.1) Parosmia ,5094, R43.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22947, (R43.2) Parageusia ,8385, R43.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22948, (R43.8) Other and unspecified disturbances of smell and taste ,5095, R43.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22949, (R44) Other symptoms and signs involving general sensations and perceptions ,8386, R44 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22950, (R44.0) Auditory hallucinations ,5096, R44.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22951, (R44.1) Visual hallucinations ,8387, R44.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22952, (R44.2) Other hallucinations ,5097, R44.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22953," (R44.3) Hallucinations, unspecified ",8388, R44.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22954, (R44.8) Other and unspecified symptoms and signs involving general sensations and perceptions ,5098, R44.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22955, (R45) Symptoms and signs involving emotional state ,8389, R45 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22956, (R45.0) Nervousness ,5099, R45.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22957, (R45.1) Restlessness and agitation ,8390, R45.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22958, (R45.2) Unhappiness ,5100, R45.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22959, (R45.3) Demoralization and apathy ,8391, R45.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22960, (R45.4) Irritability and anger ,5101, R45.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22961, (R45.5) Hostility ,8392, R45.5 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22962, (R45.6) Physical violence ,5102, R45.6 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22963," (R45.7) State of emotional shock and stress, unspecified ",8393, R45.7 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22964, (R45.8) Other symptoms and signs involving emotional state ,5103, R45.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22965, (R46) Symptoms and signs involving appearance and behaviour ,8394, R46 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22966, (R46.0) Very low level of personal hygiene ,5104, R46.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22967, (R46.1) Bizarre personal appearance ,8395, R46.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22968, (R46.2) Strange and inexplicable behaviour ,5105, R46.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22969, (R46.3) Overactivity ,8396, R46.3 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22970, (R46.4) Slowness and poor responsiveness ,5106, R46.4 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22971, (R46.5) Suspiciousness and marked evasiveness ,8397, R46.5 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22972, (R46.6) Undue concern and preoccupation with stressful events ,5107, R46.6 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22973, (R46.7) Verbosity and circumstantial detail obscuring reason for contact ,8398, R46.7 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22974, (R46.8) Other symptoms and signs involving appearance and behaviour ,5108, R46.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22975," (R47.) Speech disturbances, NEC ",10614, R47. 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22976, (R47.0) Dysphasia and aphasia ,5109, R47.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22977, (R47.1) Dysarthria and anarthria ,8400, R47.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22978, (R47.8) Other and unspecified speech disturbances ,5110, R47.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22979," (R48) Dyslexia and other symbolic dysfunctions, NEC ",8401, R48 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22980, (R48.0) Dyslexia and alexia ,5111, R48.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22981, (R48.1) Agnosia ,8402, R48.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22982, (R48.2) Apraxia ,5112, R48.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22983, (R48.8) Other and unspecified symbolic dysfunctions ,8403, R48.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22984, (R49) Voice disturbances ,5113, R49 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22985, (R49.0) Dysphonia ,2675, R49.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22986, (R49.1) Aphonia ,5114, R49.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22987, (R49.2) Hypernasality and hyponasality ,8404, R49.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22988, (R49.8) Other and unspecified voice disturbances ,5115, R49.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22989, (R50) Fever of unknown origin ,8405, R50 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22990, (R50.2) Drug-induced fever ,10615, R50.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22991, (R50.8) Other specified fever ,10616, R50.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22992," (R50.9) Fever, unspecified ",5117, R50.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22993, (R51) Headache ,8468, R51 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22994," (R52) Pain, NEC ",5118, R52 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22995, (R52.0) Acute pain ,8469, R52.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22996, (R52.1) Chronic intractable pain ,5119, R52.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22997, (R52.2) Other chronic pain ,8470, R52.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22998," (R52.9) Pain, unspecified ",5120, R52.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",22999, (R53) Malaise and fatigue ,8471, R53 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23000, (R54) Senility ,5121, R54 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23001, (R55) Syncope and collapse ,8472, R55 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23002," (R56) Convulsions, NEC ",5122, R56 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23003, (R56.0) Febrile convulsions ,8473, R56.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23004, (R56.8) Other and unspecified convulsions ,7457, R56.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23005," (R57) Shock, NEC ",8474, R57 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23006, (R57.0) Cardiogenic shock ,5124, R57.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23007, (R57.1) Hypovolaemic shock ,8475, R57.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23008, (R57.2) Septic shock ,10617, R57.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23009, (R57.8) Other shock ,5125, R57.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23010," (R57.9) Shock, unspecified ",8476, R57.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23011," (R58) Haemorrhage, NEC ",5126, R58 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23012, (R59) Enlarged lymph nodes ,8477, R59 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23013, (R59.0) Localized enlarged lymph nodes ,5127, R59.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23014, (R59.1) Generalized enlarged lymph nodes ,3288, R59.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23015," (R59.9) Enlarged lymph nodes, unspecified ",5128, R59.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23016," (R60) Oedema, NEC ",8479, R60 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23017, (R60.0) Localized oedema ,5129, R60.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23018, (R60.1) Generalized oedema ,8480, R60.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23019," (R60.9) Oedema, unspecified ",5130, R60.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23020, (R61) Hyperhidrosis ,8481, R61 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23021, (R61.0) Localized hyperhidrosis ,5131, R61.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23022, (R61.1) Generalized hyperhidrosis ,8482, R61.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23023," (R61.9) Hyperhidrosis, unspecified ",5132, R61.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23024, (R62) Lack of expected normal physiological development ,8483, R62 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23025, (R62.0) Delayed milestone ,5133, R62.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23026, (R62.8) Other lack of expected normal physiological development ,6623, R62.8 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23027," (R62.9) Lack of expected normal physiological development, unspecified ",5134, R62.9 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23028, (R63) Symptoms and signs concerning food and fluid intake ,8484, R63 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23029, (R63.0) Anorexia ,5135, R63.0 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23030, (R63.1) Polydipsia ,8485, R63.1 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23031, (R63.2) Polyphagia ,5136, R63.2 
29056," Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified ",23032, (R63.3) Feeding difficulties and mismanagement ,8486, R63.3 
